DESTINATION_CLEAN,IATA_CODE,AIRLINE_CLEAN,AIRCRAFT_SHORT,CANCELED,DATETIME,DEPART_TIME,DEPART_DATETIME,DELAY_MINUTES
Porto,OPO,Swiss,A21N,False,2025-05-05 10:20:00,10:32,2025-05-05 10:32:00,12
Copenhagen,CPH,SAS,A20N,False,2025-05-05 10:20:00,10:30,2025-05-05 10:30:00,10
London,LGW,easyJet,A319,False,2025-05-05 10:25:00,10:40,2025-05-05 10:40:00,15
Warsaw,WAW,LOT,B738,False,2025-05-05 10:30:00,11:02,2025-05-05 11:02:00,32
London,LHR,Swiss,A20N,False,2025-05-05 10:30:00,11:07,2025-05-05 11:07:00,37
London,LHR,British Airways,A319,False,2025-05-05 10:35:00,11:09,2025-05-05 11:09:00,34
Rome,FCO,ITA Airways,A319,False,2025-05-05 10:40:00,10:57,2025-05-05 10:57:00,17
Oslo,OSL,Helvetic Airways,E295,False,2025-05-05 10:40:00,11:10,2025-05-05 11:10:00,30
Vienna,VIE,Austrian Airlines,A320,False,2025-05-05 10:40:00,10:43,2025-05-05 10:43:00,3
Antalya,AYT,Pegasus,A20N,False,2025-05-05 10:45:00,11:05,2025-05-05 11:05:00,20
Helsinki,HEL,Finnair,A321,False,2025-05-05 10:50:00,11:05,2025-05-05 11:05:00,15
Dublin,DUB,Swiss,BCS3,False,2025-05-05 10:50:00,11:12,2025-05-05 11:12:00,22
Istanbul,IST,Turkish Airlines,A333,False,2025-05-05 10:50:00,11:25,2025-05-05 11:25:00,35
Frankfurt,FRA,Lufthansa,A319,False,2025-05-05 11:05:00,11:29,2025-05-05 11:29:00,24
Luxor,LXR,Edelweiss Air,A320,False,2025-05-05 11:05:00,11:15,2025-05-05 11:15:00,10
Madrid,MAD,Air Europa,B738,False,2025-05-05 11:10:00,11:23,2025-05-05 11:23:00,13
Athens,ATH,Aegean Airlines,A20N,False,2025-05-05 11:15:00,11:59,2025-05-05 11:59:00,44
Dublin,DUB,Aer Lingus,A320,False,2025-05-05 11:15:00,11:35,2025-05-05 11:35:00,20
Abu Dhabi,AUH,Etihad Airways,B789,False,2025-05-05 11:15:00,11:27,2025-05-05 11:27:00,12
Paris,CDG,Air France,BCS3,False,2025-05-05 11:20:00,11:48,2025-05-05 11:48:00,28
Istanbul,SAW,AJet,B38M,False,2025-05-05 11:20:00,11:46,2025-05-05 11:46:00,26
Lisbon,LIS,easyJet,A320,False,2025-05-05 11:25:00,13:32,2025-05-05 13:32:00,127
Catania,CTA,NetJets Europe,E55P,False,2025-05-05 11:25:00,11:32,2025-05-05 11:32:00,7
