DESTINATION_CLEAN,IATA_CODE,AIRLINE_CLEAN,AIRCRAFT_SHORT,CANCELED,DATETIME,DEPART_TIME,DEPART_DATETIME,DELAY_MINUTES
Bologna,BLQ,Helvetic Airways,E195,False,2025-05-17 12:35:00,12:53,2025-05-17 12:53:00,18
Montreal,YUL,Swiss,A333,False,2025-05-17 12:40:00,13:19,2025-05-17 13:19:00,39
Brussels,BRU,Helvetic Airways,E290,False,2025-05-17 12:40:00,13:11,2025-05-17 13:11:00,31
Berlin,BER,Swiss,A321,False,2025-05-17 12:40:00,12:52,2025-05-17 12:52:00,12
Paris,CDG,Air Baltic,BCS3,False,2025-05-17 12:45:00,13:27,2025-05-17 13:27:00,42
Dusseldorf,DUS,Helvetic Airways,E195,False,2025-05-17 12:45:00,13:06,2025-05-17 13:06:00,21
Rome,FCO,Helvetic Airways,E295,False,2025-05-17 12:45:00,13:09,2025-05-17 13:09:00,24
Prague,PRG,Swiss,BCS1,False,2025-05-17 12:45:00,13:07,2025-05-17 13:07:00,22
Washington,IAD,Swiss,A333,False,2025-05-17 12:50:00,13:42,2025-05-17 13:42:00,52
Frankfurt,FRA,Helvetic Airways,E290,False,2025-05-17 12:50:00,13:30,2025-05-17 13:30:00,40
Lisbon,LIS,Swiss,A321,False,2025-05-17 12:50:00,14:00,2025-05-17 14:00:00,70
Tokyo,NRT,Swiss,B77W,False,2025-05-17 12:55:00,13:45,2025-05-17 13:45:00,50
Boston,BOS,Swiss,A333,False,2025-05-17 12:55:00,13:22,2025-05-17 13:22:00,27
Venice,VCE,Swiss,A20N,False,2025-05-17 12:55:00,14:05,2025-05-17 14:05:00,70
Florence,FLR,Helvetic Airways,E295,False,2025-05-17 12:55:00,13:16,2025-05-17 13:16:00,21
Geneva,GVA,Swiss,A320,False,2025-05-17 13:00:00,13:14,2025-05-17 13:14:00,14
Gran Canaria,LPA,Edelweiss Air,A320,False,2025-05-17 13:00:00,13:17,2025-05-17 13:17:00,17
Chicago,ORD,Swiss,B77W,False,2025-05-17 13:05:00,13:43,2025-05-17 13:43:00,38
Los Angeles,LAX,Swiss,B77W,False,2025-05-17 13:05:00,16:00,2025-05-17 16:00:00,175
Miami,MIA,Swiss,B77W,False,2025-05-17 13:05:00,13:35,2025-05-17 13:35:00,30
Milan,MXP,Helvetic Airways,E190,False,2025-05-17 13:05:00,13:25,2025-05-17 13:25:00,20
San Francisco,SFO,Swiss,B77W,False,2025-05-17 13:10:00,13:31,2025-05-17 13:31:00,21
Malaga,AGP,Swiss,A320,False,2025-05-17 13:10:00,13:38,2025-05-17 13:38:00,28
Tenerife,TFS,Edelweiss Air,A320,False,2025-05-17 13:10:00,13:41,2025-05-17 13:41:00,31
New York,JFK,Swiss,A333,False,2025-05-17 13:15:00,13:54,2025-05-17 13:54:00,39
Munich,MUC,Helvetic Airways,E295,False,2025-05-17 13:15:00,13:51,2025-05-17 13:51:00,36
Lisbon,LIS,TAP Air Portugal,A320,False,2025-05-17 13:15:00,14:04,2025-05-17 14:04:00,49
Vancouver,YVR,Edelweiss Air,A343,False,2025-05-17 13:15:00,13:56,2025-05-17 13:56:00,41
Shanghai,PVG,Swiss,A343,False,2025-05-17 13:20:00,14:17,2025-05-17 14:17:00,57
Vienna,VIE,Austrian Airlines,E195,False,2025-05-17 13:20:00,13:39,2025-05-17 13:39:00,19
Toronto,YYZ,Air Canada,B77L,False,2025-05-17 13:25:00,13:53,2025-05-17 13:53:00,28
Hong Kong,HKG,Cathay Pacific,A359,False,2025-05-17 13:30:00,13:58,2025-05-17 13:58:00,28
Bangkok,BKK,Thai Airways,B77W,False,2025-05-17 13:30:00,14:02,2025-05-17 14:02:00,32
Belgrade,BEG,Prince Aviation,C25M,False,2025-05-17 13:30:00,14:09,2025-05-17 14:09:00,39
Ibiza,IBZ,VistaJet,CRJ2,False,2025-05-17 13:30:00,13:46,2025-05-17 13:46:00,16
